iter	Passed	Remaining
0	4	208
1	5	143
2	7	123
3	8	102
4	10	97
5	12	89
6	13	83
7	15	79
8	16	74
9	17	70
10	19	68
11	22	69
12	24	69
13	25	66
14	27	63
15	29	61
16	30	58
17	33	59
18	38	63
19	39	59
20	41	56
21	43	55
22	45	53
23	47	51
24	50	50
25	52	48
26	54	46
27	57	45
28	59	43
29	62	41
30	70	43
31	73	41
32	76	39
33	77	36
34	78	33
35	82	31
36	86	30
37	89	28
38	90	25
39	94	23
40	96	21
41	97	18
42	99	16
43	100	13
44	101	11
45	102	8
46	104	6
47	107	4
48	110	2
49	111	0
